Repository,YAML File,YAML File Path,Status,Violations
GP_AF_FSR,fsr_fsr_EDL_BOX2GP_fsr_Manager_Certification_Report_ing_edl2_DBR.yml,cloned_repos\GP_AF_FSR\dags\talend_exit\FSR\workflows\EDL_DBR_PHASE3\fsr_fsr_EDL_BOX2GP_fsr_Manager_Certification_Report_ing_edl2_DBR.yml,Non-Compliant,No interval scheduled for this job
GP_AF_FSR,fsr_fsr_EDL_BOX2GP_fsr_Training_Plan_Report_ing_edl2_DBR.yml,cloned_repos\GP_AF_FSR\dags\talend_exit\FSR\workflows\EDL_DBR_PHASE3\fsr_fsr_EDL_BOX2GP_fsr_Training_Plan_Report_ing_edl2_DBR.yml,Non-Compliant,No interval scheduled for this job
GP_AF_FSR,fsr_fsr_EDL_BOX2GP__Box_bggts_outages_ing_DBR.yml,cloned_repos\GP_AF_FSR\dags\talend_exit\FSR\workflows\EDL_DBR_PHASE3\fsr_fsr_EDL_BOX2GP__Box_bggts_outages_ing_DBR.yml,Non-Compliant,No interval scheduled for this job
GP_AF_FSR,fsr_fsr_EDL_BOX2GP__DMR_Automation_EDL2_DBR.yml,cloned_repos\GP_AF_FSR\dags\talend_exit\FSR\workflows\EDL_DBR_PHASE3\fsr_fsr_EDL_BOX2GP__DMR_Automation_EDL2_DBR.yml,Compliant,
GP_AF_FSR,fsr_fsr_EDL_BOX2GP__fsr_non_erp_ing_edl2_DBR.yml,cloned_repos\GP_AF_FSR\dags\talend_exit\FSR\workflows\EDL_DBR_PHASE3\fsr_fsr_EDL_BOX2GP__fsr_non_erp_ing_edl2_DBR.yml,Non-Compliant,No interval scheduled for this job
GP_AF_FSR,fsr_fsr_EDL_BOX2GP__ing_fieldservices_box2gp_EDL2_DBR.yml,cloned_repos\GP_AF_FSR\dags\talend_exit\FSR\workflows\EDL_DBR_PHASE3\fsr_fsr_EDL_BOX2GP__ing_fieldservices_box2gp_EDL2_DBR.yml,Non-Compliant,No interval scheduled for this job
GP_AF_FSR,fsr_fsr_EDL_Box2GP__ing_se_files_box__o_m_EDL2_DBR.yml,cloned_repos\GP_AF_FSR\dags\talend_exit\FSR\workflows\EDL_DBR_PHASE3\fsr_fsr_EDL_Box2GP__ing_se_files_box__o_m_EDL2_DBR.yml,Compliant,
GP_AF_FSR,fsr_fsr_EDL_Box2GP__pgsdwh__ing_se_files_box__csv_EDL2_DBR.yml,cloned_repos\GP_AF_FSR\dags\talend_exit\FSR\workflows\EDL_DBR_PHASE3\fsr_fsr_EDL_Box2GP__pgsdwh__ing_se_files_box__csv_EDL2_DBR.yml,Non-Compliant,No interval scheduled for this job
GP_AF_FSR,fsr_fsr_EDL_BOX2GP__ppi_exception_list_EDL2_DBR.yml,cloned_repos\GP_AF_FSR\dags\talend_exit\FSR\workflows\EDL_DBR_PHASE3\fsr_fsr_EDL_BOX2GP__ppi_exception_list_EDL2_DBR.yml,Compliant,
GP_AF_FSR,fsr_fsr_EDL_BOX2GP__training_dashboard_EDL2_DBR.yml,cloned_repos\GP_AF_FSR\dags\talend_exit\FSR\workflows\EDL_DBR_PHASE3\fsr_fsr_EDL_BOX2GP__training_dashboard_EDL2_DBR.yml,Compliant,
GP_AF_FSR,fsr_fsr_EDL_BOX2GP__training_survey_EDL2_DBR.yml,cloned_repos\GP_AF_FSR\dags\talend_exit\FSR\workflows\EDL_DBR_PHASE3\fsr_fsr_EDL_BOX2GP__training_survey_EDL2_DBR.yml,Compliant,
GP_AF_FSR,fsr_fsr_EDL_Smartsheet2GP__smartsheet_scanner_ing_fieldservices_EDL2_DBR.yml,cloned_repos\GP_AF_FSR\dags\talend_exit\FSR\workflows\EDL_DBR_PHASE3\fsr_fsr_EDL_Smartsheet2GP__smartsheet_scanner_ing_fieldservices_EDL2_DBR.yml,Compliant,
GP_AF_FSR,fsr_fsr_EDL_Source2GP__box2gp_ing_services_EDL2_DBR.yml,cloned_repos\GP_AF_FSR\dags\talend_exit\FSR\workflows\EDL_DBR_PHASE3\fsr_fsr_EDL_Source2GP__box2gp_ing_services_EDL2_DBR.yml,Compliant,
GP_AF_FSR,fsr_fsr_excel_EDL_Box2GP__pgsdwh__ing_se_files_box_EDL2_DBR.yml,cloned_repos\GP_AF_FSR\dags\talend_exit\FSR\workflows\EDL_DBR_PHASE3\fsr_fsr_excel_EDL_Box2GP__pgsdwh__ing_se_files_box_EDL2_DBR.yml,Compliant,
GP_AF_FSR,fsr_fsr_PROD_EDL_Box2GP_fsr_ing_box_files_DMR_China_APACSA_DBR.yml,cloned_repos\GP_AF_FSR\dags\talend_exit\FSR\workflows\EDL_DBR_PHASE3\fsr_fsr_PROD_EDL_Box2GP_fsr_ing_box_files_DMR_China_APACSA_DBR.yml,Non-Compliant,No interval scheduled for this job
GP_AF_FSR,fsr_fsr_PROD_EDL_Box2GP_fsr_ing_box_files_DMR_Europe_DBR.yml,cloned_repos\GP_AF_FSR\dags\talend_exit\FSR\workflows\EDL_DBR_PHASE3\fsr_fsr_PROD_EDL_Box2GP_fsr_ing_box_files_DMR_Europe_DBR.yml,Non-Compliant,No interval scheduled for this job
GP_AF_FSR,fsr_fsr_PROD_EDL_Box2GP_fsr_ing_box_files_DMR_LATAM_DBR.yml,cloned_repos\GP_AF_FSR\dags\talend_exit\FSR\workflows\EDL_DBR_PHASE3\fsr_fsr_PROD_EDL_Box2GP_fsr_ing_box_files_DMR_LATAM_DBR.yml,Non-Compliant,No interval scheduled for this job
GP_AF_FSR,fsr_fsr_PROD_EDL_Box2GP_fsr_ing_box_files_DMR_Mena_DBR.yml,cloned_repos\GP_AF_FSR\dags\talend_exit\FSR\workflows\EDL_DBR_PHASE3\fsr_fsr_PROD_EDL_Box2GP_fsr_ing_box_files_DMR_Mena_DBR.yml,Non-Compliant,No interval scheduled for this job
GP_AF_FSR,fsr_fsr_PROD_EDL_Box2GP_fsr_ing_box_files_DMR_NAM_DBR.yml,cloned_repos\GP_AF_FSR\dags\talend_exit\FSR\workflows\EDL_DBR_PHASE3\fsr_fsr_PROD_EDL_Box2GP_fsr_ing_box_files_DMR_NAM_DBR.yml,Non-Compliant,No interval scheduled for this job
GP_AF_FSR,fsr_fsr_PROD_EDL_Box2GP_fsr_ing_box_files_DMR_NAM_LATAM_DBR.yml,cloned_repos\GP_AF_FSR\dags\talend_exit\FSR\workflows\EDL_DBR_PHASE3\fsr_fsr_PROD_EDL_Box2GP_fsr_ing_box_files_DMR_NAM_LATAM_DBR.yml,Non-Compliant,No interval scheduled for this job
GP_AF_FSR,fsr_fsr_PROD_EDL_Box2GP_fsr_ing_box_files_DMR_SSA_DBR.yml,cloned_repos\GP_AF_FSR\dags\talend_exit\FSR\workflows\EDL_DBR_PHASE3\fsr_fsr_PROD_EDL_Box2GP_fsr_ing_box_files_DMR_SSA_DBR.yml,Non-Compliant,No interval scheduled for this job
GP_AF_FSR,fsr_fsr_PROD_EDL_Box_to_Greenplum_ing_se_files_box_SAT_DBR.yml,cloned_repos\GP_AF_FSR\dags\talend_exit\FSR\workflows\EDL_DBR_PHASE3\fsr_fsr_PROD_EDL_Box_to_Greenplum_ing_se_files_box_SAT_DBR.yml,Compliant,
GP_AF_FSR,fsr_fsr_PROD_EDL_Smartsheet2GP__ing_fieldservices_smartsheet2gp_EDL2_DBR.yml,cloned_repos\GP_AF_FSR\dags\talend_exit\FSR\workflows\EDL_DBR_PHASE3\fsr_fsr_PROD_EDL_Smartsheet2GP__ing_fieldservices_smartsheet2gp_EDL2_DBR.yml,Compliant,
GP_AF_FSR,fsr_fsr_PROD_EDL_Source2GP__box2gp_ing_services_Concierge_prod_DBR.yml,cloned_repos\GP_AF_FSR\dags\talend_exit\FSR\workflows\EDL_DBR_PHASE3\fsr_fsr_PROD_EDL_Source2GP__box2gp_ing_services_Concierge_prod_DBR.yml,Non-Compliant,No interval scheduled for this job
GP_AF_FSR,fsr_fsr_PROD_EDL_Source2GP__box2gp_ing_services_Instructor_File_craft_prd_DBR.yml,cloned_repos\GP_AF_FSR\dags\talend_exit\FSR\workflows\EDL_DBR_PHASE3\fsr_fsr_PROD_EDL_Source2GP__box2gp_ing_services_Instructor_File_craft_prd_DBR.yml,Non-Compliant,No interval scheduled for this job
